player_id,player_name,position,sub_position,country_of_citizenship,club_id,club_name,competition_id,competition_name,country_name,season,season_label,age_at_season_end,appearances,minutes_played,goals,assists,goal_contributions,goals_per_90,assists_per_90,goal_contributions_per_90,club_matches,club_points_per_match,availability_percentage,productivity_percentile,availability_percentile,productivity_percentile_score,availability_percentile_score,productivity_availability_score,combined_position_league_season_rank,combined_league_season_rank,combined_overall_rank
349066,Alexander Isak,Attack,Centre-Forward,Sweden,762,Newcastle United,GB1,premier-league,England,2024,2024-25,25,34,2774,23,6,29,0.746,0.195,0.941,38,1.74,81.11,0.977777778,0.822222222,97.78,82.22,90,2,9,92
848509,Jackson Tchatchoua,Defender,Right-Back,Cameroon,276,Hellas Verona,IT1,serie-a,Italy,2024,2024-25,23,36,3170,2,3,5,0.057,0.085,0.142,38,0.97,92.69,0.728571429,0.914285714,72.86,91.43,82.14,4,9,273
161056,Joshua Kimmich,Midfield,Defensive Midfield,Germany,27,Bayern Munich,L1,bundesliga,Germany,2024,2024-25,30,33,2847,3,7,10,0.095,0.221,0.316,34,2.41,93.04,0.657894737,0.894736842,65.79,89.47,77.63,1,9,436
38253,Robert Lewandowski,Attack,Centre-Forward,Poland,131,FC Barcelona,ES1,laliga,Spain,2024,2024-25,36,34,2682,27,2,29,0.906,0.067,0.973,38,2.32,78.42,0.977777778,0.777777778,97.78,77.78,87.78,4,9,134
355627,Sergio Akieme,Defender,Left-Back,Spain,1421,Stade Reims,FR1,ligue-1,France,2024,2024-25,27,30,2527,2,3,5,0.071,0.107,0.178,34,0.97,82.58,0.830508475,0.745762712,83.05,74.58,78.81,5,9,389
182913,Adrien Rabiot,Midfield,Central Midfield,France,244,Olympique Marseille,FR1,ligue-1,France,2024,2024-25,30,29,2483,9,5,14,0.326,0.181,0.507,34,1.91,81.14,0.868421053,0.684210526,86.84,68.42,77.63,3,10,435
413039,Bryan Mbeumo,Attack,Right Winger,Cameroon,1148,Brentford FC,GB1,premier-league,England,2024,2024-25,25,38,3417,20,8,28,0.527,0.211,0.737,38,1.47,99.91,0.8,1,80,100,90,3,10,94
111455,Granit Xhaka,Midfield,Defensive Midfield,Switzerland,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2024,2024-25,32,33,2891,2,7,9,0.062,0.218,0.28,34,2.03,94.48,0.578947368,0.973684211,57.89,97.37,77.63,2,10,437
937958,Lamine Yamal,Attack,Right Winger,Spain,131,FC Barcelona,ES1,laliga,Spain,2024,2024-25,17,35,2864,9,15,24,0.283,0.471,0.754,38,2.32,83.74,0.866666667,0.888888889,86.67,88.89,87.78,5,10,135
392966,Nadir Zortea,Defender,Right-Back,Italy,1390,Cagliari Calcio,IT1,serie-a,Italy,2024,2024-25,26,35,2727,6,2,8,0.198,0.066,0.264,38,0.95,79.74,0.957142857,0.671428571,95.71,67.14,81.43,5,10,294
527966,Andrei Rațiu,Defender,Right-Back,Romania,367,Rayo Vallecano,ES1,laliga,Spain,2024,2024-25,27,35,3067,2,3,5,0.059,0.088,0.147,38,1.37,89.68,0.820512821,0.923076923,82.05,92.31,87.18,3,11,152
401529,Dodô,Defender,Right-Back,Brazil,430,ACF Fiorentina,IT1,serie-a,Italy,2024,2024-25,26,35,3119,0,6,6,0,0.173,0.173,38,1.71,91.2,0.757142857,0.871428571,75.71,87.14,81.43,6,11,296
314398,Jae-sung Lee,Midfield,Attacking Midfield,"Korea, South",39,1.FSV Mainz 05,L1,bundesliga,Germany,2024,2024-25,32,33,2666,7,8,15,0.236,0.27,0.506,34,1.53,87.12,0.789473684,0.736842105,78.95,73.68,76.32,3,11,490
175639,Jonathan Clauss,Defender,Right-Back,France,417,OGC Nice,FR1,ligue-1,France,2024,2024-25,32,28,2311,3,10,13,0.117,0.389,0.506,34,1.76,75.52,0.983050847,0.559322034,98.31,55.93,77.12,6,11,460
469050,Nathan Collins,Defender,Centre-Back,Ireland,1148,Brentford FC,GB1,premier-league,England,2024,2024-25,24,38,3420,2,5,7,0.053,0.132,0.184,38,1.47,100,0.797101449,1,79.71,100,89.86,5,11,96
354361,Frank Anguissa,Midfield,Central Midfield,Cameroon,6195,SSC Napoli,IT1,serie-a,Italy,2024,2024-25,29,35,2858,6,5,11,0.189,0.157,0.346,38,2.16,83.57,0.823529412,0.784313725,82.35,78.43,80.39,4,12,333
711969,Lorenz Assignon,Defender,Right-Back,France,273,Stade Rennais FC,FR1,ligue-1,France,2024,2024-25,25,32,2363,3,4,7,0.114,0.152,0.267,34,1.21,77.22,0.93220339,0.593220339,93.22,59.32,76.27,7,12,497
413507,Nikola Milenković,Defender,Centre-Back,Serbia,703,Nottingham Forest,GB1,premier-league,England,2024,2024-25,27,37,3330,5,2,7,0.135,0.054,0.189,38,1.71,97.37,0.826086957,0.927536232,82.61,92.75,87.68,6,12,140
331505,Óscar Mingueza,Defender,Right-Back,Spain,940,Celta de Vigo,ES1,laliga,Spain,2024,2024-25,26,34,2739,4,6,10,0.131,0.197,0.329,38,1.45,80.09,1,0.717948718,100,71.79,85.9,4,12,174
346853,Romano Schmid,Midfield,Attacking Midfield,Austria,86,SV Werder Bremen,L1,bundesliga,Germany,2024,2024-25,25,32,2846,5,5,10,0.158,0.158,0.316,34,1.5,93.01,0.657894737,0.868421053,65.79,86.84,76.32,4,12,492
418560,Erling Haaland,Attack,Centre-Forward,Norway,281,Manchester City,GB1,premier-league,England,2024,2024-25,24,31,2743,22,3,25,0.722,0.098,0.82,38,1.87,80.2,0.933333333,0.8,93.33,80,86.67,4,13,157
533738,Jonathan David,Attack,Centre-Forward,Canada,1082,LOSC Lille,FR1,ligue-1,France,2024,2024-25,25,32,2559,16,5,21,0.563,0.176,0.739,34,1.76,83.63,0.851851852,0.666666667,85.19,66.67,75.93,3,13,507
102423,Leandro Cabrera,Defender,Centre-Back,Uruguay,714,RCD Espanyol Barcelona,ES1,laliga,Spain,2024,2024-25,34,33,2870,4,2,6,0.125,0.063,0.188,38,1.11,83.92,0.91025641,0.794871795,91.03,79.49,85.26,5,13,187
554903,Mateo Retegui,Attack,Centre-Forward,Italy,800,Atalanta BC,IT1,serie-a,Italy,2024,2024-25,26,36,2404,25,8,33,0.936,0.3,1.235,38,1.95,70.29,1,0.6,100,60,80,3,13,342
282660,Maximilian Mittelstädt,Defender,Left-Back,Germany,79,VfB Stuttgart,L1,bundesliga,Germany,2024,2024-25,28,31,2476,1,8,9,0.036,0.291,0.327,34,1.47,80.92,0.935483871,0.580645161,93.55,58.06,75.81,5,13,511
477758,Aaron Wan-Bissaka,Defender,Right-Back,DR Congo,379,West Ham United,GB1,premier-league,England,2024,2024-25,27,36,3155,2,5,7,0.057,0.143,0.2,38,1.13,92.25,0.869565217,0.855072464,86.96,85.51,86.23,7,14,167
315779,Christian Pulisic,Attack,Right Winger,United States,5,AC Milan,IT1,serie-a,Italy,2024,2024-25,26,34,2492,11,11,22,0.397,0.397,0.795,38,1.66,72.87,0.885714286,0.685714286,88.57,68.57,78.57,4,14,393
249636,Gautier Lloris,Defender,Centre-Back,France,738,Le Havre AC,FR1,ligue-1,France,2024,2024-25,29,31,2770,2,1,3,0.065,0.032,0.097,34,1,90.52,0.525423729,0.983050847,52.54,98.31,75.42,8,14,530
196357,Jonathan Tah,Defender,Centre-Back,Germany,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2024,2024-25,29,33,2970,3,1,4,0.091,0.03,0.121,34,2.03,97.06,0.564516129,0.951612903,56.45,95.16,75.81,6,14,513
290249,Mauro Arambarri,Midfield,Central Midfield,Uruguay,3709,Getafe CF,ES1,laliga,Spain,2024,2024-25,29,35,2664,10,0,10,0.338,0,0.338,38,1.11,77.89,0.913043478,0.782608696,91.3,78.26,84.78,4,14,194
257732,Amir Rrahmani,Defender,Centre-Back,Kosovo,6195,SSC Napoli,IT1,serie-a,Italy,2024,2024-25,31,38,3407,1,3,4,0.026,0.079,0.106,38,2.16,99.62,0.6,0.971428571,60,97.14,78.57,7,15,399
500689,Evann Guessand,Attack,Right Winger,Cote d'Ivoire,417,OGC Nice,FR1,ligue-1,France,2024,2024-25,23,33,2575,12,9,21,0.419,0.315,0.734,34,1.76,84.15,0.777777778,0.703703704,77.78,70.37,74.07,4,15,591
566723,Michael Olise,Attack,Right Winger,France,27,Bayern Munich,L1,bundesliga,Germany,2024,2024-25,23,34,2347,12,18,30,0.46,0.69,1.15,34,2.41,76.7,0.961538462,0.538461538,96.15,53.85,75,5,15,534
324358,Ollie Watkins,Attack,Centre-Forward,England,405,Aston Villa,GB1,premier-league,England,2024,2024-25,29,38,2610,16,8,24,0.552,0.276,0.828,38,1.74,76.32,0.955555556,0.711111111,95.56,71.11,83.33,5,15,232
366930,Sergio Gómez,Defender,Left-Back,Spain,681,Real Sociedad,ES1,laliga,Spain,2024,2024-25,24,37,2745,2,5,7,0.066,0.164,0.23,38,1.21,80.26,0.961538462,0.730769231,96.15,73.08,84.62,6,15,200
277179,Angeliño,Defender,Left-Back,Spain,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2024,2024-25,28,38,3179,2,2,4,0.057,0.057,0.113,38,1.82,92.95,0.628571429,0.928571429,62.86,92.86,77.86,8,16,425
585959,Arnaud Kalimuendo,Attack,Centre-Forward,France,273,Stade Rennais FC,FR1,ligue-1,France,2024,2024-25,23,33,2591,17,4,21,0.591,0.139,0.729,34,1.21,84.67,0.740740741,0.740740741,74.07,74.07,74.07,5,16,592
127573,Phillipp Mwene,Defender,Left-Back,Austria,39,1.FSV Mainz 05,L1,bundesliga,Germany,2024,2024-25,31,32,2618,1,5,6,0.034,0.172,0.206,34,1.53,85.56,0.790322581,0.709677419,79.03,70.97,75,7,16,562
142021,Sergi Darder,Midfield,Central Midfield,Spain,237,RCD Mallorca,ES1,laliga,Spain,2024,2024-25,31,38,2763,2,6,8,0.065,0.195,0.261,38,1.26,80.79,0.804347826,0.869565217,80.43,86.96,83.7,5,16,228
388165,Yoane Wissa,Attack,Centre-Forward,DR Congo,1148,Brentford FC,GB1,premier-league,England,2024,2024-25,28,35,2929,19,5,24,0.584,0.154,0.737,38,1.47,85.64,0.8,0.866666667,80,86.67,83.33,6,16,235
215977,Adrien Thomasson,Midfield,Central Midfield,France,826,RC Lens,FR1,ligue-1,France,2024,2024-25,31,33,2625,3,7,10,0.103,0.24,0.343,34,1.53,85.78,0.684210526,0.789473684,68.42,78.95,73.68,4,17,607
449796,Alejandro Catena,Defender,Centre-Back,Spain,331,CA Osasuna,ES1,laliga,Spain,2024,2024-25,30,35,3076,1,3,4,0.029,0.088,0.117,38,1.37,89.94,0.730769231,0.935897436,73.08,93.59,83.33,7,17,242
429014,Morgan Gibbs-White,Midfield,Attacking Midfield,England,703,Nottingham Forest,GB1,premier-league,England,2024,2024-25,25,34,2824,7,10,17,0.223,0.319,0.542,38,1.71,82.57,0.898305085,0.728813559,89.83,72.88,81.36,4,17,299
369684,Rasmus Nissen Kristensen,Defender,Right-Back,Denmark,24,Eintracht Frankfurt,L1,bundesliga,Germany,2024,2024-25,27,30,2516,5,3,8,0.179,0.107,0.286,34,1.76,82.22,0.870967742,0.612903226,87.1,61.29,74.19,8,17,588
278531,Sebastiano Luperto,Defender,Centre-Back,Italy,1390,Cagliari Calcio,IT1,serie-a,Italy,2024,2024-25,28,36,3240,1,3,4,0.028,0.083,0.111,38,0.95,94.74,0.614285714,0.942857143,61.43,94.29,77.86,9,17,426
520624,Bruno Guimarães,Midfield,Central Midfield,Brazil,762,Newcastle United,GB1,premier-league,England,2024,2024-25,27,38,3287,5,6,11,0.137,0.164,0.301,38,1.74,96.11,0.644067797,0.983050847,64.41,98.31,81.36,5,18,300
295630,Dimitrios Giannoulis,Defender,Left-Back,Greece,167,FC Augsburg,L1,bundesliga,Germany,2024,2024-25,29,31,2656,1,4,5,0.034,0.136,0.169,34,1.26,86.8,0.709677419,0.758064516,70.97,75.81,73.39,9,18,621
581678,Jude Bellingham,Midfield,Attacking Midfield,England,418,Real Madrid,ES1,laliga,Spain,2024,2024-25,22,31,2493,9,9,18,0.325,0.325,0.65,38,2.21,72.89,1,0.652173913,100,65.22,82.61,6,18,259
324795,Mahdi Camara,Midfield,Central Midfield,France,3911,Stade Brestois 29,FR1,ligue-1,France,2024,2024-25,27,34,2670,5,4,9,0.169,0.135,0.303,34,1.47,87.25,0.631578947,0.842105263,63.16,84.21,73.68,5,18,608
339808,Theo Hernández,Defender,Left-Back,France,5,AC Milan,IT1,serie-a,Italy,2024,2024-25,27,33,2696,4,3,7,0.134,0.1,0.234,38,1.66,78.83,0.885714286,0.642857143,88.57,64.29,76.43,10,18,482
711980,Guéla Doué,Defender,Right-Back,Cote d'Ivoire,667,RC Strasbourg Alsace,FR1,ligue-1,France,2024,2024-25,22,32,2716,1,2,3,0.033,0.066,0.099,34,1.68,88.76,0.542372881,0.915254237,54.24,91.53,72.88,9,19,635
408471,Javi Puado,Attack,Left Winger,Spain,714,RCD Espanyol Barcelona,ES1,laliga,Spain,2024,2024-25,27,35,2989,12,4,16,0.361,0.12,0.482,38,1.11,87.4,0.577777778,0.955555556,57.78,95.56,76.67,6,19,474
475959,Josko Gvardiol,Defender,Centre-Back,Croatia,281,Manchester City,GB1,premier-league,England,2024,2024-25,23,37,3280,5,0,5,0.137,0,0.137,38,1.87,95.91,0.710144928,0.913043478,71.01,91.3,81.16,8,19,304
406625,Lautaro Martínez,Attack,Centre-Forward,Argentina,46,Inter Milan,IT1,serie-a,Italy,2024,2024-25,27,31,2580,12,5,17,0.419,0.174,0.593,38,2.13,75.44,0.771428571,0.742857143,77.14,74.29,75.71,5,19,518
746910,Mohamed Amoura,Attack,Centre-Forward,Algeria,82,VfL Wolfsburg,L1,bundesliga,Germany,2024,2024-25,25,31,2486,10,12,22,0.362,0.434,0.796,34,1.26,81.24,0.692307692,0.769230769,69.23,76.92,73.08,6,19,630
190393,Corentin Tolisso,Midfield,Central Midfield,France,1041,Olympique Lyon,FR1,ligue-1,France,2024,2024-25,30,32,2333,7,7,14,0.27,0.27,0.54,34,1.68,76.24,0.947368421,0.5,94.74,50,72.37,6,20,659
576024,Julián Alvarez,Attack,Centre-Forward,Argentina,13,Atlético de Madrid,ES1,laliga,Spain,2024,2024-25,25,37,2519,17,4,21,0.607,0.143,0.75,38,2,73.65,0.844444444,0.666666667,84.44,66.67,75.56,7,20,524
355816,Ko Itakura,Defender,Centre-Back,Japan,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2024,2024-25,28,31,2790,3,1,4,0.097,0.032,0.129,34,1.32,91.18,0.580645161,0.870967742,58.06,87.1,72.58,10,20,654
540941,Mikkel Damsgaard,Midfield,Attacking Midfield,Denmark,1148,Brentford FC,GB1,premier-league,England,2024,2024-25,24,38,2930,2,11,13,0.061,0.338,0.399,38,1.47,85.67,0.813559322,0.796610169,81.36,79.66,80.51,6,20,330
284595,Tommaso Augello,Defender,Left-Back,Italy,1390,Cagliari Calcio,IT1,serie-a,Italy,2024,2024-25,30,38,2715,0,7,7,0,0.232,0.232,38,0.95,79.39,0.857142857,0.657142857,85.71,65.71,75.71,11,20,519
648195,Enzo Fernández,Midfield,Central Midfield,Argentina,631,Chelsea FC,GB1,premier-league,England,2024,2024-25,24,36,2949,6,7,13,0.183,0.214,0.397,38,1.82,86.23,0.796610169,0.813559322,79.66,81.36,80.51,7,21,331
484547,Jeremie Frimpong,Defender,Right-Back,Netherlands,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2024,2024-25,24,33,2322,5,6,11,0.194,0.233,0.426,34,2.03,75.88,0.967741935,0.467741935,96.77,46.77,71.77,11,21,682
411975,Jules Koundé,Defender,Right-Back,France,131,FC Barcelona,ES1,laliga,Spain,2024,2024-25,26,32,2606,2,3,5,0.069,0.104,0.173,38,2.32,76.2,0.858974359,0.641025641,85.9,64.1,75,8,21,565
133179,Marten de Roon,Midfield,Defensive Midfield,Netherlands,800,Atalanta BC,IT1,serie-a,Italy,2024,2024-25,34,36,3058,4,4,8,0.118,0.118,0.235,38,1.95,89.42,0.62745098,0.882352941,62.75,88.24,75.49,5,21,525
427572,Zuriko Davitashvili,Attack,Left Winger,Georgia,618,AS Saint-Étienne,FR1,ligue-1,France,2024,2024-25,24,33,2763,9,8,17,0.293,0.261,0.554,34,0.88,90.29,0.518518519,0.925925926,51.85,92.59,72.22,6,21,667
548111,Álex Baena,Attack,Left Winger,Spain,1050,Villarreal CF,ES1,laliga,Spain,2024,2024-25,23,32,2608,7,10,17,0.242,0.345,0.587,38,1.84,76.26,0.755555556,0.733333333,75.56,73.33,74.44,8,22,582
46580,Andrej Kramaric,Attack,Second Striker,Croatia,533,TSG 1899 Hoffenheim,L1,bundesliga,Germany,2024,2024-25,34,32,2781,11,8,19,0.356,0.259,0.615,34,0.94,90.88,0.461538462,0.961538462,46.15,96.15,71.15,7,22,708
597659,Charlie Cresswell,Defender,Centre-Back,England,415,FC Toulouse,FR1,ligue-1,France,2024,2024-25,22,31,2593,3,1,4,0.104,0.035,0.139,34,1.24,84.74,0.661016949,0.779661017,66.1,77.97,72.03,10,22,672
311178,Georgios Kyriakopoulos,Defender,Left-Back,Greece,2919,AC Monza,IT1,serie-a,Italy,2024,2024-25,29,34,2851,2,4,6,0.063,0.126,0.189,38,0.47,83.36,0.785714286,0.714285714,78.57,71.43,75,12,22,564
314875,Jarrod Bowen,Attack,Right Winger,England,379,West Ham United,GB1,premier-league,England,2024,2024-25,28,34,2980,13,10,23,0.393,0.302,0.695,38,1.13,87.13,0.688888889,0.911111111,68.89,91.11,80,7,22,346
111811,Florent Hanin,Defender,Left-Back,France,1420,Angers SCO,FR1,ligue-1,France,2024,2024-25,35,33,2679,1,2,3,0.034,0.067,0.101,34,1.06,87.55,0.559322034,0.86440678,55.93,86.44,71.19,11,23,707
346561,Luca Ranieri,Defender,Centre-Back,Italy,430,ACF Fiorentina,IT1,serie-a,Italy,2024,2024-25,26,36,3078,1,3,4,0.029,0.088,0.117,38,1.71,90,0.657142857,0.842857143,65.71,84.29,75,13,23,568
284857,Marc Cucurella,Defender,Left-Back,Spain,631,Chelsea FC,GB1,premier-league,England,2024,2024-25,26,36,2992,5,2,7,0.15,0.06,0.211,38,1.82,87.49,0.898550725,0.68115942,89.86,68.12,78.99,9,23,379
358504,Ritsu Doan,Attack,Right Winger,Japan,60,SC Freiburg,L1,bundesliga,Germany,2024,2024-25,27,34,2874,10,8,18,0.313,0.251,0.564,34,1.62,93.92,0.423076923,1,42.31,100,71.15,8,23,709
380598,Santi Comesaña,Midfield,Central Midfield,Spain,1050,Villarreal CF,ES1,laliga,Spain,2024,2024-25,28,35,2565,4,2,6,0.14,0.07,0.211,38,1.84,75,0.760869565,0.695652174,76.09,69.57,72.83,7,23,643
108725,Chris Wood,Attack,Centre-Forward,New Zealand,703,Nottingham Forest,GB1,premier-league,England,2024,2024-25,33,36,2979,20,3,23,0.604,0.091,0.695,38,1.71,87.11,0.688888889,0.888888889,68.89,88.89,78.89,8,24,383
598577,Florian Wirtz,Midfield,Attacking Midfield,Germany,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2024,2024-25,22,31,2356,10,13,23,0.382,0.497,0.879,34,2.03,76.99,1,0.421052632,100,42.11,71.05,5,24,713
592979,Himad Abdelli,Midfield,Attacking Midfield,Algeria,1420,Angers SCO,FR1,ligue-1,France,2024,2024-25,25,32,2849,6,1,7,0.19,0.032,0.221,34,1.06,93.1,0.473684211,0.947368421,47.37,94.74,71.05,7,24,716
834764,Javi Guerra,Midfield,Central Midfield,Spain,1049,Valencia CF,ES1,laliga,Spain,2024,2024-25,22,36,2593,3,3,6,0.104,0.104,0.208,38,1.21,75.82,0.717391304,0.739130435,71.74,73.91,72.83,8,24,644
434433,Nikola Krstović,Attack,Centre-Forward,Montenegro,1005,US Lecce,IT1,serie-a,Italy,2024,2024-25,25,37,3070,11,5,16,0.322,0.147,0.469,38,0.89,89.77,0.514285714,0.971428571,51.43,97.14,74.29,6,24,585
443710,Angelo Stiller,Midfield,Defensive Midfield,Germany,79,VfB Stuttgart,L1,bundesliga,Germany,2024,2024-25,24,32,2743,1,8,9,0.033,0.262,0.295,34,1.47,89.64,0.605263158,0.815789474,60.53,81.58,71.05,6,25,715
282411,Marcos Llorente,Defender,Right-Back,Spain,13,Atlético de Madrid,ES1,laliga,Spain,2024,2024-25,30,33,2513,2,4,6,0.072,0.143,0.215,38,2,73.48,0.935897436,0.512820513,93.59,51.28,72.44,9,25,657
274862,Moses Simon,Attack,Left Winger,Nigeria,995,FC Nantes,FR1,ligue-1,France,2024,2024-25,29,32,2625,8,10,18,0.274,0.343,0.617,34,1.06,85.78,0.62962963,0.777777778,62.96,77.78,70.37,7,25,761
273132,Robin Gosens,Defender,Left-Back,Germany,430,ACF Fiorentina,IT1,serie-a,Italy,2024,2024-25,30,32,2527,5,5,10,0.178,0.178,0.356,38,1.71,73.89,0.971428571,0.485714286,97.14,48.57,72.86,14,25,636
139208,Virgil van Dijk,Defender,Centre-Back,Netherlands,31,Liverpool FC,GB1,premier-league,England,2024,2024-25,33,37,3330,3,1,4,0.081,0.027,0.108,38,2.21,97.37,0.608695652,0.927536232,60.87,92.75,76.81,10,25,469
826224,Arnau Martínez,Defender,Right-Back,Spain,12321,Girona FC,ES1,laliga,Spain,2024,2024-25,22,32,2627,2,2,4,0.069,0.069,0.137,38,1.08,76.81,0.782051282,0.666666667,78.21,66.67,72.44,10,26,658
655006,Diego Moreira,Midfield,Left Midfield,Belgium,667,RC Strasbourg Alsace,FR1,ligue-1,France,2024,2024-25,20,32,2578,2,7,9,0.07,0.244,0.314,34,1.68,84.25,0.657894737,0.736842105,65.79,73.68,69.74,8,26,792
479999,Eberechi Eze,Midfield,Attacking Midfield,England,873,Crystal Palace,GB1,premier-league,England,2024,2024-25,27,34,2603,8,8,16,0.277,0.277,0.553,38,1.39,76.11,0.93220339,0.593220339,93.22,59.32,76.27,8,26,496
392956,Enrico Delprato,Defender,Right-Back,Italy,130,Parma Calcio 1913,IT1,serie-a,Italy,2024,2024-25,25,34,2946,4,0,4,0.122,0,0.122,38,0.95,86.14,0.671428571,0.771428571,67.14,77.14,72.14,15,26,669
335993,Philipp Treu,Defender,Right-Back,Germany,35,FC St. Pauli,L1,bundesliga,Germany,2024,2024-25,24,33,2885,0,3,3,0,0.094,0.094,34,0.94,94.28,0.5,0.919354839,50,91.94,70.97,12,26,722
354482,Amir Murillo,Defender,Right-Back,Panama,244,Olympique Marseille,FR1,ligue-1,France,2024,2024-25,29,30,2436,1,3,4,0.037,0.111,0.148,34,1.91,79.61,0.711864407,0.677966102,71.19,67.8,69.49,12,27,802
524000,Dani Vivian,Defender,Centre-Back,Spain,621,Athletic Bilbao,ES1,laliga,Spain,2024,2024-25,25,32,2605,4,0,4,0.138,0,0.138,38,1.84,76.17,0.807692308,0.628205128,80.77,62.82,71.79,11,27,679
274461,Felix Passlack,Defender,Right-Back,Germany,80,VfL Bochum,L1,bundesliga,Germany,2024,2024-25,27,31,2345,1,6,7,0.038,0.23,0.269,34,0.74,76.63,0.85483871,0.516129032,85.48,51.61,68.55,13,27,851
336960,Giuseppe Pezzella,Defender,Left-Back,Italy,749,FC Empoli,IT1,serie-a,Italy,2024,2024-25,27,35,2888,0,4,4,0,0.125,0.125,38,0.82,84.44,0.685714286,0.742857143,68.57,74.29,71.43,16,27,699
730893,Tyrick Mitchell,Defender,Left-Back,England,873,Crystal Palace,GB1,premier-league,England,2024,2024-25,25,37,3103,0,5,5,0,0.145,0.145,38,1.39,90.73,0.753623188,0.768115942,75.36,76.81,76.09,11,27,503
707274,César Tárrega,Defender,Centre-Back,Spain,1049,Valencia CF,ES1,laliga,Spain,2024,2024-25,23,34,3027,2,1,3,0.059,0.03,0.089,38,1.21,88.51,0.525641026,0.91025641,52.56,91.03,71.79,12,28,680
187718,Clinton Mata,Defender,Centre-Back,Angola,1041,Olympique Lyon,FR1,ligue-1,France,2024,2024-25,32,29,2370,0,4,4,0,0.152,0.152,34,1.68,77.45,0.745762712,0.627118644,74.58,62.71,68.64,13,28,840
256448,Gianluca Mancini,Defender,Centre-Back,Italy,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2024,2024-25,29,37,3144,2,1,3,0.057,0.029,0.086,38,1.82,91.93,0.5,0.9,50,90,70,17,28,779
659813,Piero Hincapié,Defender,Centre-Back,Ecuador,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2024,2024-25,23,32,2670,2,2,4,0.067,0.067,0.135,34,2.03,87.25,0.596774194,0.774193548,59.68,77.42,68.55,14,28,852
249565,Youri Tielemans,Midfield,Central Midfield,Belgium,405,Aston Villa,GB1,premier-league,England,2024,2024-25,28,36,3032,3,7,10,0.089,0.208,0.297,38,1.74,88.65,0.627118644,0.881355932,62.71,88.14,75.42,9,28,529
241076,Emmanuel Gyasi,Midfield,Right Midfield,Ghana,749,FC Empoli,IT1,serie-a,Italy,2024,2024-25,31,37,3225,2,3,5,0.056,0.084,0.14,38,0.82,94.3,0.392156863,0.980392157,39.22,98.04,68.63,6,29,844
488626,Jesús Areso,Defender,Right-Back,Spain,331,CA Osasuna,ES1,laliga,Spain,2024,2024-25,25,36,3089,0,3,3,0,0.087,0.087,38,1.37,90.32,0.487179487,0.948717949,48.72,94.87,71.79,13,29,681
392757,Marc Guéhi,Defender,Centre-Back,England,873,Crystal Palace,GB1,premier-league,England,2024,2024-25,24,34,3060,3,2,5,0.088,0.059,0.147,38,1.39,89.47,0.768115942,0.724637681,76.81,72.46,74.64,12,29,574
228948,Thilo Kehrer,Defender,Centre-Back,Germany,162,AS Monaco,FR1,ligue-1,France,2024,2024-25,28,27,2384,4,0,4,0.151,0,0.151,34,1.79,77.91,0.728813559,0.644067797,72.88,64.41,68.64,14,29,842
185077,Vincenzo Grifo,Attack,Left Winger,Italy,60,SC Freiburg,L1,bundesliga,Germany,2024,2024-25,32,34,2455,8,11,19,0.293,0.403,0.697,34,1.62,80.23,0.653846154,0.692307692,65.38,69.23,67.31,9,29,919
357662,Declan Rice,Midfield,Central Midfield,England,11,Arsenal FC,GB1,premier-league,England,2024,2024-25,26,35,2833,4,7,11,0.127,0.222,0.349,38,1.95,82.84,0.711864407,0.762711864,71.19,76.27,73.73,10,30,603
412829,Léo Pétrot,Defender,Centre-Back,France,618,AS Saint-Étienne,FR1,ligue-1,France,2024,2024-25,28,31,2610,0,3,3,0,0.103,0.103,34,0.88,85.29,0.576271186,0.796610169,57.63,79.66,68.64,15,30,843
281989,Luis Milla,Midfield,Central Midfield,Spain,3709,Getafe CF,ES1,laliga,Spain,2024,2024-25,30,33,2878,1,4,5,0.031,0.125,0.156,38,1.11,84.15,0.543478261,0.891304348,54.35,89.13,71.74,9,30,684
318528,Marcus Thuram,Attack,Centre-Forward,France,46,Inter Milan,IT1,serie-a,Italy,2024,2024-25,27,32,2299,14,7,21,0.548,0.274,0.822,38,2.13,67.22,0.942857143,0.428571429,94.29,42.86,68.57,7,30,848
503160,Paul Nebel,Midfield,Attacking Midfield,Germany,39,1.FSV Mainz 05,L1,bundesliga,Germany,2024,2024-25,22,31,2349,10,6,16,0.383,0.23,0.613,34,1.53,76.76,0.921052632,0.394736842,92.11,39.47,65.79,7,30,989
343537,Artem Dovbyk,Attack,Centre-Forward,Ukraine,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2024,2024-25,28,32,2432,12,3,15,0.444,0.111,0.555,38,1.82,71.11,0.714285714,0.657142857,71.43,65.71,68.57,8,31,849
708265,Bradley Barcola,Attack,Left Winger,France,583,Paris Saint-Germain,FR1,ligue-1,France,2024,2024-25,22,34,2193,14,11,25,0.575,0.451,1.026,34,2.47,71.67,1,0.37037037,100,37.04,68.52,8,31,853
